,parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
16237,10735541,1,,,3,5,,8,3,,,3030,3030,,,,,6037,,3,,,,2,34168972,-118645092,11195,1,,,,1,101,261,LARE11,60371370,12447,3101,48570,96389,0,,,,1,,,1962,,,278000,894000,2016,616000,10935.92,,,6.0378E+13
16238,10735641,1,,,4,4,,8,4,,,3006,3006,,,,,6037,,4,,,,2,34169944,-118647698,23045,1,,,,1,101,261,LARE11,60371370,12447,3101,48570,96389,0,,,,1,,,1968,,,118445,151965,2016,33520,2048.7,,,6.0378E+13
16239,10736110,1,,,2,2,,8,2,,,981,981,,,,,6037,,2,,,,2,34153108,-118753607,182549,1,,,,1,010C,266,AHRPD10000,60378003.27,9840,3101,764099,96336,0,,,,1,,,1972,,,112239,239250,2016,127011,2979.05,,,6.0378E+13
16240,10736639,,,,2,2,,8,2,,,896,896,,,,,6037,,2,,,,7,34154800,-118755000,525577,1,,,,1,010E,266,AHR3*,60378003.27,9840,3101,,96336,0,,,,1,,,1978,,,32891,132628,2016,99737,1779.97,,,6.0378E+13
16241,10736739,,,,2,3,,8,2,,,1070,1070,,,,,6037,,2,,,,7,34154800,-118755000,525577,1,,,,1,010E,266,AHR3*,60378003.27,9840,3101,,96336,0,,,,1,,,1978,,,101214,152673,2016,51459,2010.12,,,6.0378E+13
16242,10736968,1,,,4,4,,7,4,,,3721,3721,,,,,6037,,4,,,,2,34156698,-118667343,50708,1,,,,1,101,261,HHRAS1*,60378002.03,38980,3101,,96337,0,,,,1,,,1963,,,372374,1289594,2016,917220,14745.19,,,6.0378E+13
16243,10737167,1,,,3,5,,9,3,,,5371,5371,,,,,6037,,3,,,,2,34161756,-118642310,54528,1,,,,1,101,261,HHRAS1*,60378002.03,38980,3101,,96337,0,,,,1,,,1954,,,750587,3065544,2016,2314957,34556.49,,,6.0378E+13
16244,10737433,,,,3,5,,8,3,,,3001,3001,,,,,6037,,3,,,,2,34161582,-118663595,52365,1,,,,1,010D,269,HHRAS1*,60378002.03,38980,3101,,96337,0,,,,1,,,1959,,,822304,2042499,2016,1220195,23084.39,,,6.0378E+13
16245,10737615,1,,,5,5,,11,5,,,4332,4332,,,,,6037,,5,,,,2,34163713,-118688630,14351,1,,,,1,010D,269,LCA21*,60378002.03,,3101,,96337,0,,,,1,,,1991,,,654091,1076273,2016,422182,12426.23,,,6.0378E+13
16246,10737715,1,,,6,5,,11,6,,,5052,5052,,,,,6037,,6,,,,2,34164728,-118680875,13721,1,,,,1,010D,269,LCA21*,60378002.03,,3101,,96337,0,,,,1,,,1993,,,1266000,2111000,2016,845000,23956.31,,,6.0378E+13
16247,10738859,1,,,2,4,,7,2,,,2343,2343,,,,,6037,,2,,,,2,34162674,-118757339,6896,1,,,,1,101,261,AHR17000*,60378003.32,9840,3101,155228,96336,0,,,,1,,,1980,,,282037,469141,2016,187104,5514.63,,,6.0378E+13
16248,10739043,1,,,2,2,,8,2,,,1274,1274,,,,,6037,,2,,,,2,34155400,-118759000,116531,1,,,,1,010C,266,AHR17000*,60378003.32,9840,3101,,96336,0,,,,1,,,1984,,,128004,213447,2016,85443,4535.44,,,6.0378E+13
16249,10739143,1,,,3,3,,7,3,,,2620,2620,,,,,6037,,3,,,,2,34162936,-118759206,6726,1,,,,1,101,261,AHR17000*,60378003.32,9840,3101,155228,96336,0,,,,1,,,1980,,,346699,615795,2016,269096,7156.69,,,6.0378E+13
16250,10739762,1,,,2,5,,6,2,,,1850,1850,,,,,6037,,2,,,,2,34159999,-118699435,13294,,,,,,100,261,LCR19500*,60378002.03,37688,3101,,96337,0,,,,1,,,1964,,,56723,71604,2016,14881,1031.07,,,6.0378E+13
16251,10739954,1,,,2,3,,8,2,,,1443,1443,,,,,6037,,2,,,,2,34166900,-118695000,365398,1,,,,1,010C,266,LCR2*,60378002.03,37688,3101,,96337,0,,,,1,,,1980,,,156820,334224,2016,177404,4100.06,,,6.0378E+13
16252,10739977,1,,,3,2,,8,3,,,1384,1384,,,,,6037,,3,,,,2,34168000,-118695000,90265,1,,,,1,010C,266,LCR2*,60378002.03,37688,3101,,96337,0,,,,1,,,1981,,,134763,244076,2016,109313,3017.86,,,6.0378E+13
16253,10740077,1,,,3,3,,8,3,,,1518,1518,,,,,6037,,3,,,,2,34165400,-118698000,110001,1,,,,1,010C,266,LCR2*,60378002.03,37688,3101,,96337,0,,,,1,,,1989,,,152314,367027,2016,214713,4467.81,,,6.0378E+13
16254,10740200,,,,3,5,,8,3,,,2959,2959,,,,,6037,,3,,,,2,34146238,-118714066,11306,1,,,,1,101,261,LCR110000*,60378003.28,37688,3101,,96336,0,,,,1,,,1976,,,184300,927000,2016,742700,10718.79,,,6.0378E+13
16255,10740436,1,,,3,2,,8,3,,,1572,1572,,,,,6037,,3,,,,2,34154973,-118697282,870,1,,,,1,010C,266,LCR3*,60378003.28,37688,3101,,96337,0,,,,1,,,1980,,,168979,217212,2016,48233,2796.38,,,6.0378E+13
16256,10740536,1,,,3,3,,8,3,,,1344,1344,,,,,6037,,3,,,,2,34157008,-118698817,716,1,,,,1,010C,266,LCR3*,60378003.28,37688,3101,,96337,0,,,,1,,,1983,,,202643,444678,2016,242035,5392.54,,,6.0378E+13
16257,10740909,1,,,2,3,,8,2,,,1292,1292,,,,,6037,,2,,,,2,34151620,-118760820,7581,1,,,,1,010D,269,AHRPD10000,60378003.24,9840,3101,,96336,0,,,,1,,,1968,,,138972,231614,2016,92642,2845.25,,,6.0378E+13
16258,10741193,1,,,3,3,,7,3,,,1789,1789,,,,,6037,,3,,,,2,34148432,-118776676,3473,,,,,,010D,269,AHRPD70006,60378003.24,9840,3101,,96336,0,,,,1,,,1988,,,149584,494628,2016,345044,5776,,,6.0378E+13
16259,10741339,,,,3,4,,6,3,,,1972,1972,,,,,6037,,3,,,,2,34153800,-118764365,6524,1,,,,1,010D,269,AHRPD70005,60378003.24,9840,3101,764090,96336,0,,,,1,,,1969,,,141900,712000,2016,570100,8275.42,,,6.0378E+13
16260,10741439,1,,,3,5,,8,3,,,2063,2063,,,,,6037,,3,,,,2,34150223,-118764442,5987,,,,,,010D,269,AHRPD10000,60378003.24,9840,3101,764090,96336,0,,,,1,,,1971,,,146890,345530,2016,198640,4148.03,,,6.0378E+13
16261,10741585,1,,,2,3,,6,2,,,1391,1391,,,,,6037,,2,,,,2,34150122,-118763258,6547,,,,,,010D,269,AHRPD10000,60378003.24,9840,3101,,96336,0,,,,1,,,1972,,,130388,314978,2016,184590,3860.37,,,6.0378E+13
16262,10741685,1,,,3,3,,8,3,,,2768,2768,,,,,6037,,3,,,,2,34149872,-118778212,7124,,,,,,010D,269,AHRPD70006,60378003.24,9840,3101,,96336,0,,,,1,,,1986,,,272140,461131,2016,188991,5522.71,Y,15,6.0378E+13
16263,10741808,1,,,2,4,,8,2,,,2152,2152,,,,,6037,,2,,,,2,34148803,-118779490,7501,1,,,,1,010D,269,AHRPD75009,60378003.24,9840,3101,764095,96336,0,,,,1,,,1980,,,331745,631495,2016,299750,7324.72,,,6.0378E+13
16264,10742031,1,,,3,3,,7,3,,,2489,2489,,,,,6037,,3,,,,2,34152826,-118768908,6904,,,,,,010D,269,AHRPD10000,60378003.24,9840,3101,,96336,0,,,,1,,,1987,,,380211,827428,2016,447217,9580.83,,,6.0378E+13
16265,10742131,1,,,3,2,,7,3,,,1056,1056,,,,,6037,,3,,,,2,34148565,-118769389,1157,1,,,,1,010C,266,AHRPD1O*,60378003.24,9840,3101,,96336,0,,,,1,,,1981,,,118343,197227,2016,78884,2495.29,,,6.0378E+13
16266,10742231,1,,,3,3,,8,3,,,1681,1681,,,,,6037,,3,,,,2,34149571,-118772056,1678,1,,,,1,010C,266,AHRPD1O*,60378003.24,9840,3101,,96336,0,,,,1,,,1988,,,213321,525415,2016,312094,6247.03,,,6.0378E+13
16267,10742392,,,,3,3,,8,3,,,1552,1552,,,,,6037,,3,,,,2,34148051,-118788787,5255,,,,,,010D,269,AHR26250*,60378003.24,9840,3101,764094,96336,0,,,,1,,,1973,,,214922,349355,2016,134433,4145.34,,,6.0378E+13
16268,10742484,1,,,2,3,,6,2,,,999,999,,,,,6037,,2,,,,2,34147286,-118785431,92442,,,,,,010C,266,AHR3-R325U,60378003.24,9840,3101,,96336,0,,,,1,,,1974,,,83157,166185,2016,83028,2161.6,,,6.0378E+13
16269,10743019,1,,,2,3,,8,2,,,2113,2113,,,,,6037,,2,,,,2,34150932,-118782420,6973,,,,,,010D,269,AHRPD75009,60378003.24,9840,3101,,96336,0,,,,1,,,1978,,,190732,544430,2016,353698,6419.3,,,6.0378E+13
16270,10743142,1,,,3,4,,8,3,,,1905,1905,,,,,6037,,3,,,,2,34153847,-118780631,7135,,,,,,010D,269,AHRPD75009,60378003.24,9840,3101,,96336,0,,,,1,,,1981,,,215571,621528,2016,405957,7191.03,,,6.0378E+13
16271,10743680,1,,,2,3,,8,2,,,1352,1352,,,,,6037,,2,,,,2,34145300,-118742000,42953,,,,,,010C,266,AHR335U*,60378003.27,9840,3101,764089,96336,0,,,,1,,,1979,,,135517,273283,2016,137766,3278.67,,,6.0378E+13
16272,10743915,1,,,2,4,,6,2,,,1960,1960,,,,,6037,,2,,,,2,34148358,-118737006,31649,,,,,,100,261,AHRA20000*,60378003.27,9840,3101,,96336,0,,,,1,,,1957,,,312070,962216,2016,650146,11772.11,,,6.0378E+13
16273,10744106,1,,,3,4,,7,3,,,3774,3774,,,,,6037,,3,,,,2,34153110,-118743473,20054,1,,,,1,104,261,AHRA20000*,60378003.27,9840,3101,764087,96336,0,,,,1,,,1986,,,397900,1206000,2016,808100,13828.58,,,6.0378E+13
16274,10744488,1,,,3,4,,8,3,,,1925,1925,,,,,6037,,3,,,,2,34157973,-118792837,14639,,,,,,010D,269,WVR19500*,60378003.31,34278,3101,,96385,0,,,,1,,,1979,,,150791,253759,2016,102968,3266.64,,,6.0378E+13
16275,10744726,1,,,2,3,,8,2,,,1421,1421,,,,,6037,,2,,,,2,34159956,-118786215,7152,,,,,,010D,269,AHR17000*,60378003.32,9840,3101,764094,96336,0,,,,1,,,1965,,,38909,70570,2016,31661,949.35,,,6.0378E+13
16276,10744849,,,,3,3,,8,3,,,1552,1552,,,,,6037,,3,,,,2,34157978,-118788377,3573,,,,,,010D,269,AHR26250*,60378003.32,9840,3101,,96336,0,,,,1,,,1973,,,124400,619000,2016,494600,7131.05,,,6.0378E+13
16277,10744972,1,,,2,4,,8,2,,,1740,1740,,,,,6037,,2,,,,2,34162130,-118786480,7813,,,,,,010D,269,AHR17000*,60378003.32,9840,3101,764096,96336,0,,,,1,,,1965,,,188800,661000,2016,472200,7624.93,,,6.0378E+13
16278,10745410,1,,,3,4,,7,3,,,3185,3185,,,,,6037,,3,,,,2,34157212,-118766462,11832,1,,,,1,010D,269,AHR17000*,60378003.33,9840,3101,,96336,0,,,,1,,,1983,,,367622,1025402,2016,657780,11764.49,,,6.0378E+13
16279,10745433,1,,,4,4,,7,4,,,4210,4210,,,,,6037,,4,,,,2,34159534,-118761747,12818,1,,,,1,010D,269,AHR17000*,60378003.32,9840,3101,764097,96336,0,,,,1,,,1984,,,596068,1082813,2016,486745,12579.36,,,6.0378E+13
16280,10745479,1,,,5,5,,7,5,,,4412,4412,,,,,6037,,5,,,,2,34160080,-118765217,15014,1,,,,1,010D,269,AHRPD51U*,60378003.32,9840,3101,,96336,0,,,,1,,,1986,,,701000,1450000,2016,749000,16546.52,,,6.0378E+13
16281,10745694,1,,,5,5,,7,5,,,4565,4565,,,,,6037,,5,,,,2,34161992,-118766676,20378,1,,,,1,010D,269,AHRPD51U*,60378003.33,9840,3101,,96336,0,,,,1,,,1987,,,492182,1172011,2016,679829,13468.73,,,6.0378E+13
16282,10745855,1,,,4,4,,7,4,,,4050,4050,,,,,6037,,4,,,,2,34163216,-118786134,31684,1,,,,1,010D,269,AHRPD11.6U,60378003.32,9840,3101,764096,96336,0,,,,1,,,1987,,,421194,670189,2016,248995,7948.35,,,6.0378E+13
16283,10746031,1,,,3,3,,7,3,,,1610,1610,,,,,6037,,3,,,,2,34143611,-118795953,890152,1,,,,1,010C,266,WVRPD12U-R,60378003.26,41673,3101,,96384,0,,,,1,,,1987,,,212207,382804,2016,170597,4574.44,,,6.0378E+13
16284,10746292,1,,,2,3,,8,2,,,1364,1364,,,,,6037,,2,,,,2,34137953,-118819929,490325,1,,,,1,010C,266,WVR320U*,60378003.26,41673,3101,,96384,0,,,,1,,,1974,,,129520,215302,2016,85782,2691.27,,,6.0378E+13
16285,10746522,1,,,3,4,,7,3,,,2618,2618,,,,,6037,,3,,,,2,34133932,-118818549,2329,,,,,,010D,269,WVRPD12U*,60378003.26,41673,3101,,96384,0,,,,1,,,1987,,,647620,966715,2016,319095,11192.1,,,6.0378E+13
16286,10746767,,,,3,4,,7,3,,,4210,4210,,,,,6037,,3,,,,,34132520,-118810475,7245,,,,,,070D,263,WVRR1-RPD1,60378003.26,41673,3101,,96384,0,,,,1,,,1978,,,118574,258900,2016,140326,3243.96,,,6.0378E+13
16287,10747319,,,,3,3,,8,3,,,2076,2076,,,,,6037,,3,,,,2,34143124,-118820919,2981,,,,,,010D,269,WVRPD18U*,60378003.25,41673,3101,,96384,0,,,,1,,,1968,,,221600,749000,2016,527400,8768.62,,,6.0378E+13
16288,10747580,,,,3,4,,7,3,,,3163,3163,,,,,6037,,3,,,,2,34142905,-118825243,5488,1,,,,1,010D,269,WVRPD17U*,60378003.25,41673,3101,,96384,0,,,,1,,,1967,,,211554,282189,2016,70635,3588.42,,,6.0378E+13
16289,10748064,1,,,3,4,,9,3,,,3214,3214,,,,,6037,,3,,,,2,34134377,-118839256,11482,1,,,,1,010D,269,WVRPD4OOOO,60378003.26,41673,3101,,96384,0,,,,1,,,1989,,,470766,848988,2016,378222,9880.58,,,6.0378E+13
16290,10748187,1,,,4,4,,9,4,,,3516,3516,,,,,6037,,4,,,,2,34131482,-118840720,11480,,,,,,010D,269,WVRPD4OOOO,60378003.26,41673,3101,,96384,0,,,,1,,,1989,,,645137,1252995,2016,607858,14440.88,,,6.0378E+13
16291,10748387,1,,,4,4,,9,4,,,3649,3649,,,,,6037,,4,,,,2,34128546,-118852371,39052,1,,,,1,010D,269,WVRPD4OOOO,60378003.26,41673,3101,,96384,0,,,,1,,,1991,,,420680,912285,2016,491605,10606.34,,,6.0378E+13
16292,10748410,1,,,2,2,,7,2,,,2207,2207,,,,,6037,,2,,,,2,34134896,-118822247,108569,,,,,,010C,266,WVA21*,60378003.25,41673,3101,,96384,0,,,,1,,,1996,,,269685,414087,2016,144402,4785.15,,,6.0378E+13
16293,10748692,,,,2,4,,8,2,,,1737,1737,,,,,6037,,2,,,,2,34142708,-118818657,8339,,,,,,010D,269,WVR16000*,60378003.25,41673,3101,,96384,0,,,,1,,,1966,,,155700,774000,2016,618300,9067.63,,,6.0378E+13
16294,10748792,,,,2,4,,8,2,,,2008,2008,,,,,6037,,2,,,,2,34141374,-118813443,6790,1,,,,1,010D,269,WVR16000*,60378003.25,41673,3101,,96384,0,,,,1,,,1967,,,181120,770574,2016,589454,8954.52,,,6.0378E+13
16295,10749176,1,,,2,4,,8,2,,,2371,2371,,,,,6037,,2,,,,2,34143943,-118811028,7541,1,,,,1,010D,269,WVR16000*,60378003.25,41673,3101,,96384,0,,,,1,,,1968,,,182500,875000,2016,692500,10132.56,,,6.0378E+13
16296,10749276,1,,,2,2,,8,2,,,1158,1158,,,,,6037,,2,,,,2,34145600,-118808000,465318,,,,,,010E,266,WVR3,60378003.25,41673,3101,,96384,0,,,,1,,,1968,,,102561,184350,2016,81789,2444.82,,,6.0378E+13
16297,10749861,1,,,3,3,,8,3,,,2244,2244,,,,,6037,,3,,,,2,34140691,-118744333,7164,,,,,,100,261,AHRS-2-200,60378003.29,9840,3101,,96336,0,,,,1,,,1982,,,148359,741826,2016,593467,8542.47,,,6.0378E+13
16298,10749958,1,,,3,3,,7,3,,,2170,2170,,,,,6037,,3,,,,2,34141517,-118749376,13715,,,,,,100,261,AHA110000*,60378003.29,9840,3101,,96336,0,,,,1,,,1981,,,215601,620706,2016,405105,7225.27,,,6.0378E+13
16299,10750304,1,,,5,4,,11,5,,,5509,5509,,,,,6037,,5,,,,2,34128411,-118752717,43507,1,,,,1,101,261,LCA11*,60378003.29,9840,3101,,96336,0,,,,1,,,1986,,,922452,1531181,2016,608729,17533.77,,,6.0378E+13
16300,10750860,1,,,3,4,,7,3,,,2048,2048,,,,,6037,,3,,,,2,34131546,-118709460,7547,,,,,,100,261,LCRPD1OOOO,60378003.29,37688,3101,,96336,0,,,,1,,,1989,,,219239,685131,2016,465892,8152.68,,,6.0378E+13
16301,10751119,1,,,3,3,,8,3,,,1241,1241,,,,,6037,,3,,,,2,34137700,-118703000,215392,1,,,,1,010C,266,LCA11*,60378003.29,37688,3101,,96337,0,,,,1,,,1986,,,159089,436556,2016,277467,5125.12,,,6.0378E+13
16302,10751361,1,,,3,4,,8,3,,,1850,1850,,,,,6037,,3,,,,2,34132955,-118727415,15847,,,,,,100,261,AHR110000*,60378003.29,9840,3101,,96336,0,,,,1,,,1973,,,108668,474018,2016,365350,5583.05,,,6.0378E+13
16303,10751461,1,,,2,2,,6,2,,,1088,1088,,,,,6037,,2,,,,2,34133177,-118723753,162940,1,,,,1,010C,266,AH RM-CD*,60378003.29,9840,3101,764088,96336,0,,,,1,,,1973,,,69200,348000,2016,278800,4104.23,,,6.0378E+13
16304,10751584,1,,,1,2,,6,1,,,869,869,,,,,6037,,1,,,,2,34135447,-118724638,283387,1,,,,1,010C,266,AH RM-CD-F,60378003.29,9840,3101,,96336,0,,,,1,,,1975,,,121255,183857,2016,62602,2299.32,,,6.0378E+13
16305,10751684,1,,,2,4,,8,2,,,2170,2170,,,,,6037,,2,,,,2,34136092,-118719602,13400,,,,,,100,261,AH RS(3)10,60378003.29,37688,3101,,96336,0,,,,1,,,1965,,,184267,715750,2016,531483,8354.98,Y,15,6.0378E+13
16306,10751983,1,,,2,3,,7,2,,,1355,1355,,,,,6037,,2,,,,2,34134586,-118707103,5426,,,,,,010D,269,LCRPD10000,60378003.29,37688,3101,,96336,0,,,,1,,,1988,,,260607,659395,2016,398788,7827.46,,,6.0378E+13
16307,10752406,1,,,3,2,,7,3,,,1385,1385,,,,,6037,,3,,,,2,34136300,-118707000,595917,1,,,,1,010C,266,LCRPD10000,60378003.29,37688,3101,,96336,0,,,,1,,,1988,,,123485,154349,2016,30864,2107.33,,,6.0378E+13
16308,10752617,1,,,2,3,,7,2,,,1326,1326,,,,,6037,,2,,,,2,34151800,-118643000,526590,1,,,,1,010C,266,LCRPD10000,60378002.04,37688,3101,,96337,0,,,,1,,,1972,,,156900,425000,2016,268100,5728.87,,,6.0378E+13
16309,10752717,1,,,2,2,,7,2,,,1290,1290,,,,,6037,,2,,,,2,34151800,-118643000,526590,1,,,,1,010C,266,LCRPD10000,60378002.04,37688,3101,,96337,0,,,,1,,,1972,,,170083,265257,2016,95174,3951.95,,,6.0378E+13
16310,10752832,1,,,4,4,,7,4,,,2577,2577,,,,,6037,,4,,,,2,34155081,-118636682,2995,,,,,,010D,269,LCRPD10000,60378002.04,37688,3101,,96337,0,,,,1,,,1969,,,128545,153787,2016,25242,2847.69,,,6.0378E+13
16311,10752855,1,,,3,2,,7,3,,,2012,2012,,,,,6037,,3,,,,2,34153759,-118635208,3952,,,,,,010D,269,LCRPD10000,60378002.04,37688,3101,,96337,0,,,,1,,,1973,,,167996,798542,2016,630546,10555.97,,,6.0378E+13
16312,10753492,1,,,3,3,,7,3,,,2864,2864,,,,,6037,,3,,,,2,34148455,-118629094,230339,,,,,,010C,266,LCRPD10000,60378002.04,12447,3101,48570,96337,0,,,,1,,,1986,,,260188,673871,2016,413683,7900.22,,,6.0378E+13
16313,10753917,1,,,5,4,,11,5,,,4813,4813,,,,,6037,,5,,,,2,34143875,-118654509,13807,1,,,,1,010D,269,LCRPD12U*,60378002.04,37688,3101,,96337,0,,,,1,,,1986,,,904067,1820410,2016,916343,22295.99,,,6.0378E+13
16314,10754017,1,,,6,5,,11,6,,,5246,5246,,,,,6037,,6,,,,2,34142840,-118631035,14107,1,,,,1,010D,269,LCRPD12U*,60378002.04,37688,3101,,96337,0,,,,1,,,1989,,,1087247,1671136,2016,583889,20722.24,,,6.0378E+13
16315,10754224,1,,,3,3,,7,3,,,2251,2251,,,,,6037,,3,,,,2,34138381,-118658770,3719,,,,,,010D,269,LCC2*,60378002.02,37688,3101,,96337,0,,,,1,,,1997,,,178008,776890,2016,598882,9694.8,,,6.0378E+13
16316,10754370,1,,,5,5,,11,5,,,4176,4176,,,,,6037,,5,,,,2,34148662,-118650373,14303,,,,,,010D,269,LCRPD11.2U,60378002.04,37688,3101,,96337,0,,,,1,,,1988,,,408976,877564,2016,468588,11714.74,,,6.0378E+13
16317,10754585,1,,,5,4,,9,5,,,3663,3663,,,,,6037,,5,,,,2,34146363,-118632545,7016,,,,,,010D,269,LCRPD10000,60378002.04,37688,3101,,96337,0,,,,1,,,1989,,,395543,694777,2016,299234,9109.61,,,6.0378E+13
16318,10754808,1,,,3,3,,7,3,,,2262,2262,,,,,6037,,3,,,,2,34137269,-118655812,4854,,,,,,010D,269,LCC2*,60378002.02,37688,3101,,96337,0,,,,1,,,1988,,,285332,531030,2016,245698,6976.85,,,6.0378E+13
16319,10754931,1,,,5,5,,9,5,,,3307,3307,,,,,6037,,5,,,,2,34136575,-118656173,9503,,,,,,010D,269,LCC2*,60378002.02,37688,3101,,96337,0,,,,1,,,1989,,,648244,1470458,2016,822214,17560.92,,,6.0378E+13
16320,10755100,1,,,5,5,,11,5,,,4363,4363,,,,,6037,,5,,,,2,34139465,-118667668,14692,1,,,,1,010D,269,LCC2*,60378002.02,37688,3101,,96337,0,,,,1,,,1990,,,1025742,1709568,2016,683826,20432.13,,,6.0378E+13
16321,10755307,1,,,3,3,,9,3,,,3018,3018,,,,,6037,,3,,,,2,34136988,-118657594,8700,1,,,,1,010D,269,LCC2*,60378002.02,37688,3101,,96337,0,,,,1,,,1989,,,501071,791089,2016,290018,10219.96,,,6.0378E+13
16322,10755407,1,,,3,3,,7,3,,,1581,1581,,,,,6037,,3,,,,2,34136325,-118660956,3747,,,,,,010D,269,LCC2*,60378002.02,37688,3101,,96337,0,,,,1,,,1992,,,335081,816713,2016,481632,10081.14,,,6.0378E+13
16323,10755553,1,,,3,4,,11,3,,,3356,3356,,,,,6037,,3,,,,2,34130598,-118661275,9196,1,,,,1,010D,269,LCA11*,60378002.02,37688,3101,,96337,0,,,,1,,,1995,,,435671,969159,2016,533488,12215.35,,,6.0378E+13
16324,10756818,,,,2,3,,6,2,,,1610,1610,,,,,6037,,2,,,,2,34161040,-118625756,19119,1,,,,1,101,261,LARS,60371374.02,12447,3101,48570,96387,0,,,,1,,,1956,,,138000,692000,2016,554000,7975.24,,,6.03714E+13
16325,10757179,1,,,3,4,,7,3,,,2870,2870,,,,,6037,,3,,,,2,34157891,-118630875,10633,1,,,,1,101,261,LARS,60371374.02,12447,3101,48570,96387,0,,,,1,,,1958,,,417170,783839,2016,366669,9636.17,,,6.03714E+13
16326,10757348,1,,,3,4,,8,3,,,2429,2429,,,,,6037,,3,,,,2,34153046,-118627897,10800,1,,,,1,101,261,LARS,60371374.02,12447,3101,48570,96387,0,,,,1,,,1959,,,407000,831000,2016,424000,10201.07,,,6.03714E+13
16327,10757394,1,,,2,3,,7,2,,,2142,2142,,,,,6037,,2,,,,2,34156336,-118631665,10103,,,,,,100,261,LARS,60371374.02,12447,3101,48570,96387,0,,,,1,,,1960,,,80501,118163,2016,37662,1683.31,,,6.03714E+13
16328,10757417,1,,,3,5,,8,3,,,2890,2890,,,,,6037,,3,,,,2,34155705,-118625344,13776,1,,,,1,101,261,LARE15,60371374.02,12447,3101,48570,96387,0,,,,1,,,1965,,,323676,852732,2016,529056,10499.64,,,6.03714E+13
16329,10757831,,,,3,3,,6,3,,,1582,1582,,,,,6037,,3,,,,2,34163172,-118623280,7703,,,,,,100,261,LAR1,60371374.02,12447,3101,48570,96387,0,,,,1,,,1954,,,124214,430077,2016,305863,5205.13,,,6.03714E+13
16330,10758092,1,,,4,3,,7,4,,,3652,3652,,,,,6037,,4,,,,2,34162359,-118614022,7176,1,,,,1,101,261,LARE40,60371374.01,12447,3101,48570,96387,0,,,,1,,,1996,,,342564,709599,2016,367035,8677.4,,,6.03714E+13
16331,10758115,,,,2,4,,6,2,,,1555,1555,,,,,6037,,2,,,,2,34163423,-118612388,11469,,,,,,100,261,LARE40,60371374.01,12447,3101,48570,96387,0,,,,1,,,1955,,,202272,568183,2016,365911,7025.29,Y,11,6.03714E+13
16332,10758161,1,,,3,3,,7,3,,,2346,2346,,,,,6037,,3,,,,2,34160347,-118613176,9514,,,,,,100,261,LARE40,60371374.01,12447,3101,48570,96387,0,,,,1,,,1977,,,245503,853675,2016,608172,10440.56,,,6.03714E+13
16333,10758214,,,,2,3,,8,2,,,1328,1328,,,,,6037,,2,,,,2,34159808,-118618584,6995,,,,,,100,261,LAR1,60371374.02,12447,3101,48570,96387,0,,,,1,,,1955,,,126831,404593,2016,277762,4942.61,,,6.03714E+13
16334,10758474,1,,,2,3,,7,2,,,2655,2655,,,,,6037,,2,,,,2,34154661,-118618947,20706,,,,,,100,261,LARE40,60371374.02,12447,3101,48570,96387,0,,,,1,,,1979,,,342642,806281,2016,463639,9858.64,,,6.03714E+13
16335,10758497,1,,,3,3,,8,3,,,2256,2256,,,,,6037,,3,,,,2,34151495,-118621446,8258,,,,,,100,261,LAR1,60371374.02,12447,3101,48570,96387,0,,,,1,,,1964,,,230957,573833,2016,342876,7087.13,,,6.03714E+13
16336,10758704,1,,,2,3,,8,2,,,2142,2142,,,,,6037,,2,,,,2,34150899,-118613769,9843,1,,,,1,101,261,LARE40,60371374.02,12447,3101,48570,96387,0,,,,1,,,1963,,,171264,695395,2016,524131,8522.49,,,6.03714E+13
16337,10759096,1,,,3,3,,8,3,,,1545,1545,,,,,6037,,3,,,,2,34146500,-118614000,88157,1,,,,1,010C,266,LCR3*,60378001.01,37688,3101,,96337,0,,,,1,,,1973,,,71412,137552,2016,66140,1719.85,,,6.0378E+13
16338,10759610,1,,,3,3,,7,3,,,1945,1945,,,,,6037,,3,,,,2,34142995,-118625861,7191,,,,,,100,261,LCA11*,60378001.01,37688,3101,,96337,0,,,,1,,,1977,,,185593,472081,2016,286488,5532.32,,,6.0378E+13
16339,10759879,1,,,4,4,,8,4,,,2781,2781,,,,,6037,,4,,,,2,34141507,-118616993,10938,1,,,,1,101,261,LCR110000*,60378001.01,37688,3101,763011,96337,0,,,,1,,,1964,,,301000,1073000,2016,772000,12262.69,,,6.0378E+13
